CHR_A	window_start_bp	window_end_bp	average_R2
11	21150001	21160000	0.443052879385047
11	21160001	21170000	0.480845880851064
11	21170001	21180000	0.356866673084112
11	21180001	21190000	0.423427826911321
11	21190001	21200000	0.347701378235955
11	21200001	21210000	0.365904107843293
11	21210001	21220000	0.205658428432151
11	21220001	21230000	0.0671683806206897
11	21230001	21240000	0.340153759546667
11	21240001	21250000	0.211987067090909
11	21250001	21260000	0.154986151028875
11	21260001	21270000	0.244627723626033
11	21270001	21280000	0.0817292605681818
11	21290001	21300000	0.4506523596
11	21300001	21310000	0.178416227402464
11	21310001	21320000	0.320604196861829
11	21320001	21330000	0.303918416891892
11	21340001	21350000	0.494341502669
11	21350001	21360000	0.537043454489796
11	21360001	21370000	0.680283173684211
11	21370001	21380000	0.13894285
11	21380001	21390000	0.721405428571429
11	21390001	21400000	0.117277866666667
11	21400001	21410000	0.892862466666667
